"","region","src","state_cln","confirmed","deaths","recovered","active","pop2019","den2013","reg_den2013","infections_pp100","infections_pp100_den","reg_pop2019"
"3196","pac",2020-04-21,"ak",329,9,0,320,731545,1.3,"57.4",44.9733099125823,34.5948537789094,53492270
"3197","pac",2020-04-22,"ak",335,9,0,326,731545,1.3,"57.4",45.7934918562768,35.2257629663668,53492270
"3198","pac",2020-04-23,"ak",337,9,0,328,731545,1.3,"57.4",46.0668858375083,35.4360660288525,53492270
"3199","pac",2020-04-24,"ak",339,9,0,330,731545,1.3,"57.4",46.3402798187398,35.6463690913383,53492270
"3200","pac",2020-04-25,"ak",339,9,0,330,731545,1.3,"57.4",46.3402798187398,35.6463690913383,53492270
"3201","pac",2020-04-26,"ak",340,9,0,331,731545,1.3,"57.4",46.4769768093555,35.7515206225812,53492270
"3202","pac",2020-04-27,"ak",345,9,0,336,731545,1.3,"57.4",47.1604617624343,36.2772782787956,53492270
"3203","pac",2020-04-28,"ak",351,9,0,342,731545,1.3,"57.4",47.9806437061288,36.9081874662529,53492270
"3204","pac",2020-04-29,"ak",355,9,0,346,731545,1.3,"57.4",48.5274316685918,37.3287935912245,53492270
"3205","pac",2020-04-30,"ak",355,9,0,346,731545,1.3,"57.4",48.5274316685918,37.3287935912245,53492270
"3206","pac",2020-05-01,"ak",364,9,0,355,731545,1.3,"57.4",49.7577045841336,38.2751573724104,53492270
"3207","pac",2020-05-02,"ak",365,9,0,356,731545,1.3,"57.4",49.8944015747493,38.3803089036533,53492270
"3208","pac",2020-05-03,"ak",368,9,0,359,731545,1.3,"57.4",50.3044925465966,38.695763497382,53492270
"3209","pac",2020-05-04,"ak",370,9,0,361,731545,1.3,"57.4",50.5778865278281,38.9060665598678,53492270
"3210","pac",2020-05-05,"ak",371,9,0,362,731545,1.3,"57.4",50.7145835184438,39.0112180911106,53492270
"3211","pac",2020-05-06,"ak",372,10,0,362,731545,1.3,"57.4",50.8512805090596,39.1163696223535,53492270
"3212","pac",2020-05-07,"ak",374,10,0,364,731545,1.3,"57.4",51.1246744902911,39.3266726848393,53492270
"3213","pac",2020-05-08,"ak",377,10,0,367,731545,1.3,"57.4",51.5347654621384,39.642127278568,53492270
"3214","pac",2020-05-09,"ak",378,10,0,368,731545,1.3,"57.4",51.6714624527541,39.7472788098109,53492270
"3215","pac",2020-05-10,"ak",379,10,0,369,731545,1.3,"57.4",51.8081594433699,39.8524303410537,53492270
"3216","pac",2020-05-11,"ak",379,10,0,369,731545,1.3,"57.4",51.8081594433699,39.8524303410537,53492270
"3217","pac",2020-05-12,"ak",383,10,0,373,731545,1.3,"57.4",52.3549474058329,40.2730364660253,53492270
"3218","pac",2020-05-13,"ak",383,10,0,373,731545,1.3,"57.4",52.3549474058329,40.2730364660253,53492270
"3219","pac",2020-05-14,"ak",383,10,0,373,731545,1.3,"57.4",52.3549474058329,40.2730364660253,53492270
"3220","pac",2020-05-15,"ak",388,10,0,378,731545,1.3,"57.4",53.0384323589116,40.7987941222397,53492270
"3221","pac",2020-05-16,"ak",388,10,0,378,731545,1.3,"57.4",53.0384323589116,40.7987941222397,53492270
"3222","pac",2020-05-17,"ak",388,10,0,378,731545,1.3,"57.4",53.0384323589116,40.7987941222397,53492270
"3223","pac",2020-05-18,"ak",388,10,0,378,731545,1.3,"57.4",53.0384323589116,40.7987941222397,53492270
"3224","pac",2020-05-19,"ak",400,10,0,390,731545,1.3,"57.4",54.6787962463006,42.0606124971543,53492270
"3225","pac",2020-05-20,"ak",401,10,0,391,731545,1.3,"57.4",54.8154932369164,42.1657640283972,53492270
"3226","pac",2020-05-21,"ak",401,10,0,391,731545,1.3,"57.4",54.8154932369164,42.1657640283972,53492270
"3227","pac",2020-05-22,"ak",403,10,0,393,731545,1.3,"57.4",55.0888872181479,42.376067090883,53492270
"3228","pac",2020-05-23,"ak",407,10,0,397,731545,1.3,"57.4",55.6356751806109,42.7966732158545,53492270
"3229","pac",2020-05-24,"ak",407,10,0,397,731545,1.3,"57.4",55.6356751806109,42.7966732158545,53492270
"3230","pac",2020-05-25,"ak",408,10,0,398,731545,1.3,"57.4",55.7723721712267,42.9018247470974,53492270
"3231","pac",2020-05-26,"ak",410,10,0,400,731545,1.3,"57.4",56.0457661524581,43.1121278095832,53492270
"3232","pac",2020-05-27,"ak",411,10,0,401,731545,1.3,"57.4",56.1824631430739,43.2172793408261,53492270
"3233","pac",2020-05-28,"ak",424,10,0,414,731545,1.3,"57.4",57.9595240210787,44.5842492469836,53492270
"3234","pac",2020-05-29,"ak",429,10,0,419,731545,1.3,"57.4",58.6430089741574,45.110006903198,53492270
"3235","pac",2020-05-30,"ak",433,10,0,423,731545,1.3,"57.4",59.1897969366204,45.5306130281696,53492270
"3236","pac",2020-05-31,"ak",459,10,0,449,731545,1.3,"57.4",62.74391869263,48.2645528404846,53492270
"3237","pac",2020-06-01,"ak",466,10,0,456,731545,1.3,"57.4",63.7007976269402,49.0006135591848,53492270
"3238","pac",2020-06-02,"ak",486,10,0,476,731545,1.3,"57.4",66.4347374392553,51.1036441840425,53492270
"3239","pac",2020-06-03,"ak",504,10,0,494,731545,1.3,"57.4",68.8952832703388,52.9963717464145,53492270
"3240","pac",2020-06-04,"ak",512,10,0,502,731545,1.3,"57.4",69.9888591952648,53.8375839963576,53492270
"3241","pac",2020-06-05,"ak",523,10,0,513,731545,1.3,"57.4",71.4925260920381,54.9942508400293,53492270
"3242","pac",2020-06-06,"ak",535,10,0,525,731545,1.3,"57.4",73.1328899794271,56.2560692149439,53492270
"3243","pac",2020-06-07,"ak",543,10,0,533,731545,1.3,"57.4",74.2264659043531,57.097281464887,53492270
"3244","pac",2020-06-08,"ak",562,10,0,552,731545,1.3,"57.4",76.8237087260524,59.0951605585018,53492270
"3245","pac",2020-06-09,"ak",572,11,0,561,731545,1.3,"57.4",78.1906786322099,60.1466758709307,53492270
"3246","pac",2020-06-10,"ak",592,11,0,581,731545,1.3,"57.4",80.9246184445249,62.2497064957884,53492270
"3247","pac",2020-06-11,"ak",609,11,0,598,731545,1.3,"57.4",83.2484672849927,64.0372825269175,53492270
"3248","pac",2020-06-12,"ak",624,12,0,612,731545,1.3,"57.4",85.298922144229,65.6145554955608,53492270
"3249","pac",2020-06-13,"ak",653,12,0,641,731545,1.3,"57.4",89.2631348720858,68.6639499016045,53492270
"3250","pac",2020-06-14,"ak",660,12,0,648,731545,1.3,"57.4",90.2200138063961,69.4000106203047,53492270
"3251","pac",2020-06-15,"ak",663,12,0,651,731545,1.3,"57.4",90.6301047782433,69.7154652140333,53492270
"3252","pac",2020-06-16,"ak",675,12,0,663,731545,1.3,"57.4",92.2704686656323,70.9772835889479,53492270
"3253","pac",2020-06-17,"ak",695,12,0,683,731545,1.3,"57.4",95.0044084779474,73.0803142138057,53492270
"3254","pac",2020-06-18,"ak",707,12,0,695,731545,1.3,"57.4",96.6447723653364,74.3421325887203,53492270
"3255","pac",2020-06-19,"ak",720,12,0,708,731545,1.3,"57.4",98.4218332433412,75.7091024948778,53492270
"3256","pac",2020-06-20,"ak",741,12,0,729,731545,1.3,"57.4",101.292470046272,77.9172846509784,53492270
"3257","pac",2020-06-21,"ak",752,12,0,740,731545,1.3,"57.4",102.796136943045,79.0739514946501,53492270
"3258","pac",2020-06-22,"ak",758,12,0,746,731545,1.3,"57.4",103.61631888674,79.7048606821075,53492270
"3259","pac",2020-06-23,"ak",760,12,0,748,731545,1.3,"57.4",103.889712867971,79.9151637445932,53492270
"3260","pac",2020-06-24,"ak",789,12,0,777,731545,1.3,"57.4",107.853925595828,82.9645581506369,53492270
"3261","pac",2020-06-25,"ak",813,12,0,801,731545,1.3,"57.4",111.134653370606,85.4881949004662,53492270
"3262","pac",2020-02-01,"ca",3,0,0,0,39512223,246.1,"57.4",0.00759258723560049,3.08516344396607e-05,53492270
"3263","pac",2020-02-02,"ca",3,0,0,0,39512223,246.1,"57.4",0.00759258723560049,3.08516344396607e-05,53492270
"3264","pac",2020-02-03,"ca",6,0,0,0,39512223,246.1,"57.4",0.015185174471201,6.17032688793213e-05,53492270
"3265","pac",2020-02-04,"ca",6,0,0,0,39512223,246.1,"57.4",0.015185174471201,6.17032688793213e-05,53492270
"3266","pac",2020-02-05,"ca",6,0,0,0,39512223,246.1,"57.4",0.015185174471201,6.17032688793213e-05,53492270
"3267","pac",2020-02-06,"ca",6,0,0,0,39512223,246.1,"57.4",0.015185174471201,6.17032688793213e-05,53492270
"3268","pac",2020-02-07,"ca",6,0,0,0,39512223,246.1,"57.4",0.015185174471201,6.17032688793213e-05,53492270
"3269","pac",2020-02-08,"ca",6,0,0,0,39512223,246.1,"57.4",0.015185174471201,6.17032688793213e-05,53492270
"3270","pac",2020-02-09,"ca",6,0,0,0,39512223,246.1,"57.4",0.015185174471201,6.17032688793213e-05,53492270
"3271","pac",2020-02-10,"ca",6,0,0,0,39512223,246.1,"57.4",0.015185174471201,6.17032688793213e-05,53492270
"3272","pac",2020-02-11,"ca",7,0,0,0,39512223,246.1,"57.4",0.0177160368830678,7.19871470258749e-05,53492270
"3273","pac",2020-02-12,"ca",7,0,0,0,39512223,246.1,"57.4",0.0177160368830678,7.19871470258749e-05,53492270
"3274","pac",2020-02-13,"ca",8,0,0,0,39512223,246.1,"57.4",0.0202468992949346,8.22710251724284e-05,53492270
"3275","pac",2020-02-14,"ca",8,0,0,0,39512223,246.1,"57.4",0.0202468992949346,8.22710251724284e-05,53492270
"3276","pac",2020-02-15,"ca",8,0,0,0,39512223,246.1,"57.4",0.0202468992949346,8.22710251724284e-05,53492270
"3277","pac",2020-02-16,"ca",8,0,0,0,39512223,246.1,"57.4",0.0202468992949346,8.22710251724284e-05,53492270
"3278","pac",2020-02-17,"ca",8,0,0,0,39512223,246.1,"57.4",0.0202468992949346,8.22710251724284e-05,53492270
"3279","pac",2020-02-18,"ca",8,0,0,0,39512223,246.1,"57.4",0.0202468992949346,8.22710251724284e-05,53492270
"3280","pac",2020-02-19,"ca",8,0,0,0,39512223,246.1,"57.4",0.0202468992949346,8.22710251724284e-05,53492270
"3281","pac",2020-02-20,"ca",8,0,0,0,39512223,246.1,"57.4",0.0202468992949346,8.22710251724284e-05,53492270
"3282","pac",2020-02-21,"ca",15,0,2,0,39512223,246.1,"57.4",0.0379629361780024,0.000154258172198303,53492270
"3283","pac",2020-02-22,"ca",15,0,2,0,39512223,246.1,"57.4",0.0379629361780024,0.000154258172198303,53492270
"3284","pac",2020-02-23,"ca",15,0,2,0,39512223,246.1,"57.4",0.0379629361780024,0.000154258172198303,53492270
"3285","pac",2020-02-24,"ca",10,0,2,0,39512223,246.1,"57.4",0.0253086241186683,0.000102838781465536,53492270
"3286","pac",2020-02-25,"ca",10,0,2,0,39512223,246.1,"57.4",0.0253086241186683,0.000102838781465536,53492270
"3287","pac",2020-02-26,"ca",10,0,2,0,39512223,246.1,"57.4",0.0253086241186683,0.000102838781465536,53492270
"3288","pac",2020-02-27,"ca",11,0,2,0,39512223,246.1,"57.4",0.0278394865305351,0.000113122659612089,53492270
"3289","pac",2020-02-28,"ca",11,0,2,0,39512223,246.1,"57.4",0.0278394865305351,0.000113122659612089,53492270
"3290","pac",2020-02-29,"ca",12,0,2,0,39512223,246.1,"57.4",0.030370348942402,0.000123406537758643,53492270
"3291","pac",2020-03-01,"ca",12,0,2,0,39512223,246.1,"57.4",0.030370348942402,0.000123406537758643,53492270
"3292","pac",2020-03-02,"ca",21,0,2,0,39512223,246.1,"57.4",0.0531481106492034,0.000215961441077625,53492270
"3293","pac",2020-03-03,"ca",25,0,2,0,39512223,246.1,"57.4",0.0632715602966707,0.000257096953663839,53492270
"3294","pac",2020-03-04,"ca",35,1,2,0,39512223,246.1,"57.4",0.088580184415339,0.000359935735129374,53492270
"3295","pac",2020-03-05,"ca",51,1,2,0,39512223,246.1,"57.4",0.129073983005208,0.000524477785474231,53492270
"3296","pac",2020-03-06,"ca",59,1,2,0,39512223,246.1,"57.4",0.149320882300143,0.00060674881064666,53492270
"3297","pac",2020-03-07,"ca",82,1,2,0,39512223,246.1,"57.4",0.20753071777308,0.000843278008017391,53492270
"3298","pac",2020-03-08,"ca",98,1,2,0,39512223,246.1,"57.4",0.248024516362949,0.00100782005836225,53492270
"3299","pac",2020-03-09,"ca",104,1,2,0,39512223,246.1,"57.4",0.26320969083415,0.00106952332724157,53492270
"3300","pac",2020-01-26,"ca",2,0,0,0,39512223,246.1,"57.4",0.00506172482373366,2.05677562931071e-05,53492270
"3301","pac",2020-01-27,"ca",2,0,0,0,39512223,246.1,"57.4",0.00506172482373366,2.05677562931071e-05,53492270
"3302","pac",2020-01-28,"ca",2,0,0,0,39512223,246.1,"57.4",0.00506172482373366,2.05677562931071e-05,53492270
"3303","pac",2020-01-29,"ca",2,0,0,0,39512223,246.1,"57.4",0.00506172482373366,2.05677562931071e-05,53492270
"3304","pac",2020-01-30,"ca",2,0,0,0,39512223,246.1,"57.4",0.00506172482373366,2.05677562931071e-05,53492270
"3305","pac",2020-01-31,"ca",2,0,0,0,39512223,246.1,"57.4",0.00506172482373366,2.05677562931071e-05,53492270
"3306","pac",2020-03-10,"ca",144,2,2,0,39512223,246.1,"57.4",0.364444187308823,0.00148087845310371,53492270
"3307","pac",2020-03-11,"ca",177,3,2,0,39512223,246.1,"57.4",0.447962646900429,0.00182024643193998,53492270
"3308","pac",2020-03-12,"ca",221,4,6,0,39512223,246.1,"57.4",0.559320593022569,0.00227273707038833,53492270
"3309","pac",2020-03-13,"ca",282,4,6,0,39512223,246.1,"57.4",0.713703200146446,0.0029000536373281,53492270
"3310","pac",2020-03-14,"ca",340,5,6,0,39512223,246.1,"57.4",0.860493220034722,0.00349651856982821,53492270
"3311","pac",2020-03-15,"ca",426,6,6,0,39512223,246.1,"57.4",1.07814738745527,0.00438093209043181,53492270
"3312","pac",2020-03-16,"ca",557,7,6,0,39512223,246.1,"57.4",1.40969036340982,0.00572812012763033,53492270
"3313","pac",2020-03-17,"ca",698,12,6,0,39512223,246.1,"57.4",1.76654196348305,0.00717814694629438,53492270
"3314","pac",2020-03-18,"ca",751,13,0,0,39512223,246.1,"57.4",1.90067767131199,0.00772319248806172,53492270
"3315","pac",2020-03-19,"ca",952,18,0,0,39512223,246.1,"57.4",2.40938101609722,0.00979025199551898,53492270
"3316","pac",2020-03-20,"ca",1177,23,0,0,39512223,246.1,"57.4",2.97882505876726,0.0121041245784935,53492270
"3317","pac",2020-03-21,"ca",1364,24,0,0,39512223,246.1,"57.4",3.45209632978636,0.014027209791899,53492270
"3318","pac",2020-03-22,"ca",1646,30,0,0,39512223,246.1,"57.4",4.1657995299328,0.0169272634292271,53492270
"3319","pac",2020-03-23,"ca",2108,39,0,0,39512223,246.1,"57.4",5.33505796421528,0.0216784151329349,53492270
"3320","pac",2020-03-24,"ca",2538,50,0,0,39512223,246.1,"57.4",6.42332880131801,0.0261004827359529,53492270
"3321","pac",2020-03-25,"ca",2998,65,0,0,39512223,246.1,"57.4",7.58752551077675,0.0308310666833675,53492270
"3322","pac",2020-03-26,"ca",3899,81,0,0,39512223,246.1,"57.4",9.86783254386877,0.0400968408934123,53492270
"3323","pac",2020-03-27,"ca",4657,94,0,0,39512223,246.1,"57.4",11.7862262520638,0.0478920205284999,53492270
"3324","pac",2020-03-28,"ca",5095,110,0,0,39512223,246.1,"57.4",12.8947439884615,0.0523963591566904,53492270
"3325","pac",2020-03-29,"ca",5852,124,0,0,39512223,246.1,"57.4",14.8106068342447,0.0601812549136314,53492270
"3326","pac",2020-03-30,"ca",7138,146,0,0,39512223,246.1,"57.4",18.0652958959054,0.0734063222100993,53492270
"3327","pac",2020-03-31,"ca",8210,173,0,0,39512223,246.1,"57.4",20.7783804014267,0.0844306395832047,53492270
"3328","pac",2020-04-01,"ca",9399,199,0,0,39512223,246.1,"57.4",23.7875758091363,0.0966581706994568,53492270
"3329","pac",2020-04-02,"ca",10773,238,0,0,39512223,246.1,"57.4",27.2649807630414,0.110788219272821,53492270
"3330","pac",2020-04-03,"ca",12004,265,0,0,39512223,246.1,"57.4",30.3804723920494,0.123447673271229,53492270
"3331","pac",2020-04-04,"ca",12837,289,0,0,39512223,246.1,"57.4",32.4886807811345,0.132014143767308,53492270
"3332","pac",2020-04-05,"ca",15034,348,0,0,39512223,246.1,"57.4",38.0489855000059,0.154607824055286,53492270
"3333","pac",2020-04-06,"ca",16019,380,0,0,39512223,246.1,"57.4",40.5418849756947,0.164737444029641,53492270
"3334","pac",2020-04-07,"ca",17351,432,0,0,39512223,246.1,"57.4",43.9129937083014,0.178435569720851,53492270
"3335","pac",2020-04-08,"ca",18897,495,0,0,39512223,246.1,"57.4",47.8257069970475,0.194334445335422,53492270
"3336","pac",2020-04-09,"ca",19710,544,0,0,39512223,246.1,"57.4",49.8832981378952,0.202695238268571,53492270
"3337","pac",2020-04-10,"ca",21081,583,0,0,39512223,246.1,"57.4",53.3531105045646,0.216794435207495,53492270
"3338","pac",2020-04-11,"ca",21706,604,0,0,39512223,246.1,"57.4",54.9348995119814,0.223221859049091,53492270
"3339","pac",2020-04-12,"ca",22795,640,0,22155,39512223,246.1,"57.4",57.6910086785044,0.234421002350688,53492270
"3340","pac",2020-04-13,"ca",23931,714,0,23217,39512223,246.1,"57.4",60.5660683783851,0.246103487925173,53492270
"3341","pac",2020-04-14,"ca",25356,767,0,24589,39512223,246.1,"57.4",64.1725473152953,0.260758014284012,53492270
"3342","pac",2020-04-15,"ca",26686,860,0,25826,39512223,246.1,"57.4",67.5385943230782,0.274435572218928,53492270
"3343","pac",2020-04-16,"ca",27677,956,0,26721,39512223,246.1,"57.4",70.0466789732382,0.284626895462163,53492270
"3344","pac",2020-04-17,"ca",29157,1037,0,28120,39512223,246.1,"57.4",73.7923553428011,0.299847035119062,53492270
"3345","pac",2020-04-18,"ca",30491,1140,0,29351,39512223,246.1,"57.4",77.1685258002315,0.313565728566564,53492270
"3346","pac",2020-04-19,"ca",31431,1177,0,30254,39512223,246.1,"57.4",79.5475364673863,0.323232574024325,53492270
"3347","pac",2020-04-20,"ca",33686,1225,0,32461,39512223,246.1,"57.4",85.254631206146,0.346422719244803,53492270
"3348","pac",2020-04-21,"ca",35465,1282,0,34183,39512223,246.1,"57.4",89.7570354368571,0.364717738467522,53492270
"3349","pac",2020-04-22,"ca",37344,1421,0,35923,39512223,246.1,"57.4",94.5125259087549,0.384041145504896,53492270
"3350","pac",2020-04-23,"ca",39561,1533,0,38028,39512223,246.1,"57.4",100.123447875864,0.406840503355805,53492270
"3351","pac",2020-04-24,"ca",41355,1621,0,39734,39512223,246.1,"57.4",104.663815042753,0.425289780750722,53492270
"3352","pac",2020-04-25,"ca",42368,1689,0,40679,39512223,246.1,"57.4",107.227578665974,0.435707349313181,53492270
"3353","pac",2020-04-26,"ca",43558,1725,0,41833,39512223,246.1,"57.4",110.239304936095,0.44794516430758,53492270
"3354","pac",2020-04-27,"ca",44966,1779,0,43187,39512223,246.1,"57.4",113.802759212004,0.462424864737927,53492270
"3355","pac",2020-04-28,"ca",46164,1864,0,44300,39512223,246.1,"57.4",116.83473238142,0.474744950757498,53492270
"3356","pac",2020-04-29,"ca",48747,1946,0,46801,39512223,246.1,"57.4",123.371949991272,0.501308208010046,53492270
"3357","pac",2020-04-30,"ca",50130,2031,0,48099,39512223,246.1,"57.4",126.872132706884,0.51553081148673,53492270
"3358","pac",2020-05-01,"ca",52026,2126,0,49900,39512223,246.1,"57.4",131.670647839784,0.535029044452595,53492270
"3359","pac",2020-05-02,"ca",53347,2180,0,51167,39512223,246.1,"57.4",135.01391708586,0.548614047484192,53492270
"3360","pac",2020-05-03,"ca",54903,2216,0,52687,39512223,246.1,"57.4",138.951938998725,0.56461576188023,53492270
"3361","pac",2020-05-04,"ca",55884,2278,0,53606,39512223,246.1,"57.4",141.434715024766,0.574704246341999,53492270
"3362","pac",2020-05-05,"ca",58456,2381,0,56075,39512223,246.1,"57.4",147.944093148087,0.601154380934934,53492270
"3363","pac",2020-05-06,"ca",60616,2464,0,58152,39512223,246.1,"57.4",153.41075595772,0.62336755773149,53492270
"3364","pac",2020-05-07,"ca",62148,2535,0,59613,39512223,246.1,"57.4",157.2880371727,0.63912245905201,53492270
"3365","pac",2020-05-08,"ca",63779,2613,0,61166,39512223,246.1,"57.4",161.415873766454,0.655895464309039,53492270
"3366","pac",2020-05-09,"ca",66558,2687,0,63871,39512223,246.1,"57.4",168.449140409032,0.684474361678311,53492270
"3367","pac",2020-05-10,"ca",67600,2716,0,64884,39512223,246.1,"57.4",171.086299042198,0.69519016270702,53492270
"3368","pac",2020-05-11,"ca",69329,2779,0,66550,39512223,246.1,"57.4",175.462160152315,0.712970988022411,53492270
"3369","pac",2020-05-12,"ca",70978,2879,0,68099,39512223,246.1,"57.4",179.635552269484,0.729929103086078,53492270
"3370","pac",2020-05-13,"ca",72798,2957,0,69841,39512223,246.1,"57.4",184.241721859081,0.748645761312805,53492270
"3371","pac",2020-05-14,"ca",74871,3052,0,71819,39512223,246.1,"57.4",189.488199638881,0.769964240710611,53492270
"3372","pac",2020-05-15,"ca",76693,3136,0,73557,39512223,246.1,"57.4",194.099430953303,0.788701466693632,53492270
"3373","pac",2020-05-16,"ca",78725,3208,0,75517,39512223,246.1,"57.4",199.242143374216,0.809598307087428,53492270
"3374","pac",2020-05-17,"ca",80166,3240,0,76926,39512223,246.1,"57.4",202.889116109716,0.824417375496612,53492270
"3375","pac",2020-05-18,"ca",81457,3279,0,78178,39512223,246.1,"57.4",206.156459483436,0.837693862183813,53492270
"3376","pac",2020-05-19,"ca",83752,3403,0,80349,39512223,246.1,"57.4",211.964788718671,0.861295362530153,53492270
"3377","pac",2020-05-20,"ca",85997,3497,0,82500,39512223,246.1,"57.4",217.646574833312,0.884382668969166,53492270
"3378","pac",2020-05-21,"ca",88031,3583,0,84448,39512223,246.1,"57.4",222.794348979049,0.905300077119256,53492270
"3379","pac",2020-05-22,"ca",90252,3666,0,86586,39512223,246.1,"57.4",228.415394395805,0.928140570482751,53492270
"3380","pac",2020-05-23,"ca",92539,3738,0,88801,39512223,246.1,"57.4",234.203476731745,0.951659799803919,53492270
"3381","pac",2020-05-24,"ca",94020,3754,0,90266,39512223,246.1,"57.4",237.951683963719,0.966890223338965,53492270
"3382","pac",2020-05-25,"ca",96400,3769,0,92631,39512223,246.1,"57.4",243.975136503962,0.991365853327763,53492270
"3383","pac",2020-05-26,"ca",99387,3819,0,95568,39512223,246.1,"57.4",251.534822528209,1.02208379735152,53492270
"3384","pac",2020-05-27,"ca",101050,3895,0,97155,39512223,246.1,"57.4",255.743646719143,1.03918588670924,53492270
"3385","pac",2020-05-28,"ca",103813,3993,0,99820,39512223,246.1,"57.4",262.736419563131,1.06760024202816,53492270
"3386","pac",2020-05-29,"ca",106622,4077,0,102545,39512223,246.1,"57.4",269.845612078065,1.09648765574183,53492270
"3387","pac",2020-05-30,"ca",109895,4144,0,105751,39512223,246.1,"57.4",278.129124752105,1.1301467889155,53492270
"3388","pac",2020-05-31,"ca",111951,4172,0,107779,39512223,246.1,"57.4",283.332577870903,1.15129044238482,53492270
"3389","pac",2020-06-01,"ca",114733,4217,0,110516,39512223,246.1,"57.4",290.373437100717,1.17990019138853,53492270
"3390","pac",2020-06-02,"ca",117215,4305,0,112910,39512223,246.1,"57.4",296.65503760697,1.20542477694827,53492270
"3391","pac",2020-06-03,"ca",119348,4374,0,114974,39512223,246.1,"57.4",302.053367131482,1.22736028903487,53492270
"3392","pac",2020-06-04,"ca",122168,4444,0,117724,39512223,246.1,"57.4",309.190399132947,1.25636082540815,53492270
"3393","pac",2020-06-05,"ca",125738,4529,0,121209,39512223,246.1,"57.4",318.225577943311,1.29307427039135,53492270
"3394","pac",2020-06-06,"ca",128593,4607,0,123986,39512223,246.1,"57.4",325.451190129191,1.32243474249976,53492270
"3395","pac",2020-06-07,"ca",130615,4632,0,125983,39512223,246.1,"57.4",330.568593925986,1.34322874411209,53492270
"3396","pac",2020-06-08,"ca",133816,4657,0,129159,39512223,246.1,"57.4",338.669884506372,1.37614743805921,53492270
"3397","pac",2020-06-09,"ca",136641,4745,0,131896,39512223,246.1,"57.4",345.819570819895,1.40519939382322,53492270
"3398","pac",2020-06-10,"ca",139715,4854,0,134861,39512223,246.1,"57.4",353.599441873974,1.43681203524573,53492270
"3399","pac",2020-06-11,"ca",143377,4934,0,138443,39512223,246.1,"57.4",362.86746002623,1.47447159701841,53492270
"3400","pac",2020-06-12,"ca",146659,4978,0,141681,39512223,246.1,"57.4",371.173750461977,1.5082232850954,53492270
"3401","pac",2020-06-13,"ca",150018,5076,0,144942,39512223,246.1,"57.4",379.674917303438,1.54276683178967,53492270
"3402","pac",2020-06-14,"ca",152300,5099,0,147201,39512223,246.1,"57.4",385.450345327318,1.56623464172011,53492270
"3403","pac",2020-06-15,"ca",155726,5114,0,150612,39512223,246.1,"57.4",394.121079950374,1.6014672082502,53492270
"3404","pac",2020-06-16,"ca",158961,5200,0,153761,39512223,246.1,"57.4",402.308419852763,1.6347355540543,53492270
"3405","pac",2020-06-17,"ca",162798,5271,0,157527,39512223,246.1,"57.4",412.019338927096,1.67419479450263,53492270
"3406","pac",2020-06-18,"ca",167086,5355,0,161731,39512223,246.1,"57.4",422.871676949181,1.71829206399505,53492270
"3407","pac",2020-06-19,"ca",170862,5426,0,165436,39512223,246.1,"57.4",432.42821341639,1.75712398787643,53492270
"3408","pac",2020-06-20,"ca",175213,5494,0,169719,39512223,246.1,"57.4",443.439995770423,1.80186914169209,53492270
"3409","pac",2020-06-21,"ca",178546,5515,0,173031,39512223,246.1,"57.4",451.875360189175,1.83614530755455,53492270
"3410","pac",2020-06-22,"ca",184765,5566,0,179199,39512223,246.1,"57.4",467.614793528575,1.90010074574797,53492270
"3411","pac",2020-06-23,"ca",191477,5626,0,185851,39512223,246.1,"57.4",484.601942037025,1.96912613586763,53492270
"3412","pac",2020-06-24,"ca",195925,5725,0,190200,39512223,246.1,"57.4",495.859218045009,2.0148688258635,53492270
"3413","pac",2020-06-25,"ca",201112,5806,0,195306,39512223,246.1,"57.4",508.986801375362,2.06821130180968,53492270
"3414","pac",2020-03-10,"hi",2,0,0,0,1415872,218.6,"57.4",0.141255706730552,0.000646183470862543,53492270
"3415","pac",2020-03-11,"hi",2,0,0,0,1415872,218.6,"57.4",0.141255706730552,0.000646183470862543,53492270
"3416","pac",2020-03-12,"hi",2,0,0,0,1415872,218.6,"57.4",0.141255706730552,0.000646183470862543,53492270
"3417","pac",2020-03-13,"hi",2,0,0,0,1415872,218.6,"57.4",0.141255706730552,0.000646183470862543,53492270
"3418","pac",2020-03-14,"hi",4,0,0,0,1415872,218.6,"57.4",0.282511413461104,0.00129236694172509,53492270
"3419","pac",2020-03-15,"hi",6,0,0,0,1415872,218.6,"57.4",0.423767120191656,0.00193855041258763,53492270
"3420","pac",2020-03-16,"hi",7,0,0,0,1415872,218.6,"57.4",0.494394973556932,0.0022616421480189,53492270
"3421","pac",2020-03-17,"hi",10,0,0,0,1415872,218.6,"57.4",0.706278533652759,0.00323091735431272,53492270
"3422","pac",2020-03-18,"hi",14,0,0,0,1415872,218.6,"57.4",0.988789947113863,0.0045232842960378,53492270
"3423","pac",2020-03-19,"hi",16,0,0,0,1415872,218.6,"57.4",1.13004565384442,0.00516946776690034,53492270
"3424","pac",2020-03-20,"hi",26,0,0,0,1415872,218.6,"57.4",1.83632418749717,0.00840038512121306,53492270
"3425","pac",2020-03-21,"hi",37,0,0,0,1415872,218.6,"57.4",2.61323057451521,0.011954394210957,53492270
"3426","pac",2020-03-22,"hi",53,0,0,0,1415872,218.6,"57.4",3.74327622835963,0.0171238619778574,53492270
